name,sex,sign,content
汗乾呗,保密,我也要做个加把劲天狗！,彗星啊！超美的（￣▽￣）
YUI的应援团,保密,YUI天下第一,神回！
地球提督,保密,,星姐，太强了！！！
西森柚咲の,保密,推：@Lost_Curfew$p站：sakai-wakana,星姐nb！！！！！！
风居住过的街巷,男,请别盗窃账号谢谢,3D批斗会（雾）
高清圣金晶石,男,直男癌肥宅,这就是偶像啊[2233娘_大哭]
CGspring,男,争取快乐地活着,突然有一种在玩歌姬计划的感觉
考拉仔deuterium,男,,星姐DDD化太棒了啊啊啊啊啊啊啊感动啊啊啊啊啊啊$终于实现了梦想的星姐是夜空中最耀眼的$感动落泪$恭喜！！！
叡逸进取,男,,该加入hololive小剧场了
宅墙半垄,男,,加油！蓝头发的绳精病大姐姐！
寒霜月夜,保密,一个凭感觉去做视频的UP ,星姐真的给我一种偶像的感觉[妙啊]
脱走丸,保密,,是真的偶像，yagoo瞑目了。等一下！你不要说话！
带带季先生,保密,b了味变,问一下sui酱当天收入多少日元啊，阿b都有800多舰
抓住黑暗,男,不要停下来,星街飞鸟草
调皮的正邪,保密,人非草木，孰能无情,继承一颗彗星的名字，让漫天繁星为之暗淡
抓住黑暗,男,不要停下来,飞鸟！
Dystop1a1,保密,,今日もかわいい！！！！！
请叫我绅士！,保密,jo jo!我不仅要当拉 拉人！还要当月球人嗒！还有...（臭DD显现）,六边形战士，冲呀！
孤苦伶仃狗,男,究极dd人,yagoo：这就是ssr吗[tv_流泪]
若非孤岛孤非若,男,我的心电图跳出了镰刀锤的形状,35分58到36分12的镜头太帅了，37分23的迈腿太美了，38分04开始的眨眼太撩了，总之我已经不知道死了多少次了
西木野家的单推人,保密,派森推$妮姬推$缪斯er$,这也太快了
请叫我绅士！,保密,jo jo!我不仅要当拉 拉人！还要当月球人嗒！还有...（臭DD显现）,好！
hahanike,男,玩点什么呢,星姐我会陪你一直走下去的[大哭]
日常清正廉洁,男,想成为有底气坚持温柔的人,有人能给网易云音乐电台把星姐这些曲都切上去吗，拜托了我每天都会听的[热词系列_吹爆]
咸鱼1018,保密,,来了来了，昨晚错过了来补番
dabceab,男,原来你就是P小将 ,太棒了 sui酱 cool~
时铭星宇,男,爱死这破站了，我就住这了。,今天我就把单推列表全删了[热词系列_“狼火”]
真紅之痕,保密,尸壳一隅,[大哭]
madom愚业,男,,[热词系列_吹爆][热词系列_AWSL][热词系列_吹爆]
还有什么可以用吗,保密,非洲人的出货率就是靠我们拉低的,音乐现场，演唱会
雪鱼鱼鱼,男,,这是大姐姐的第一次3d演唱会，超棒！但是我有感觉下次的她，会更佳闪耀！
我喜歡黑皮精靈,男,這個人很懶，什麼都沒有寫～,好快！
葛飾应為,保密,等待，并心怀希望吧,hololive小剧场gkd
艮生生w,女,(❁´◡`❁)*✲ﾟ*,Yagoo泪目
moonbow酱,保密,,我永远爱星街彗星！！！！
CJ彼方,保密,？％的初心 + ？％的狂热 + ？％的执着 + ？％的扭曲,别人3D整活，星姐3D演唱会，强 星姐 强。$激光烤肉，强 星组 强 。$昨晚星姐连续霸榜，强 星姐舰队 强 强 星姐粉 强
吸彗星大法,保密,,看到gachi越来越多，我现在种桃树还来不来得及[doge]
保加利亚的尻鱼,男,是特摄厨，也是个单推（DD），平日喜欢做JOJO立,yagoo出院啦！
阿貝爾channel,男,DDです 本质游戏剪辑/偶尔投翻唱/绘画过程  ,我好了！太棒了！偶像啊啊啊
血琉璃R,男,苟,感觉现场的收音不是很好 就像在ktv一样 不想live
最爱是魔王,男,水友群662957001，欢迎进群哦$记得要点关注哦，弟弟主播了解一哈,这一天，我找到了宝藏！
茜色の殇,男,据说点击下面这个蓝色按钮就可以欧皇附体，单抽出奇迹。我试了一下。。。。并没有这回事,有偶像大师的味道了[小电视_太太喜欢]
辉星hikari,男,扶我去看小姐姐们！,总有一天！你一定！会达成你的梦想！站在！武道馆上！唱comet！（并且让当初拒绝彗星的事务所都后悔！）
步露蕾無Official,保密,,yagoo：我能小跑了，我还能大跳，哎大跳。大跳
南北向一,男,"Do you know how much you mean to me , why must you leave",星姐是真的牛批
三千界りんね,男,Youtubeのasshole本当にちいせぇなぁ,高赞好多数据民啊[微笑]
呵呵呵呵呵he哒,男,看，都可以看,星姐tql，星姐世界最强！！还有yagoo你终于可以从ICU出来了啊！！
青柠菠萝包,男,????摸了吗？,[小电视_笑][小电视_笑]再看几遍星姐。
次元境界使徒,男,嗨，快看。一只野生的亚当，去掉头就可以吃。嘎嘣脆，鸡肉味。,这个衣服感觉好偶像大师啊、
温暖的蔷薇辉石,男,kdhr/aiai/aimi/amita/爱生活/少歌/邦邦全员推,gachi力gachi力
猫耳圣命莲,男,资本家的一切所作所为都是为了剥削劳动人民。,我推星姐，谁赞成，谁反对，反对的今天我们出来starlight。
妖术师小笠原,保密,秋蝉悲鸣涕泣_寒蝉鸣泣之时,我现在就是单推人！
千鹤の先生,保密,,努力就会有回报！星姐做到了！[打call]
所见黑非白,男,坐而论道，不如起而行之,hololive小剧场，gkd gkd!
XX＆OO,男,死亡民谣南山南：什么？北海有墓碑？可以，这很死亡。,真正的偶像
Digit,男,吃葡萄皮吐不出葡萄,第二首开始火力全开，听的全程泪目...
懒得不想开审判眼的杉,男,,你们看到了吗，她在闪闪发光啊！！！
一般路过店长桑,男,一个不想当替身使者的东方众不是一个好的假面骑士更没有决心,哦哦哦哦哦
xavier111,保密,,经历泪水与汗水，终将成神（指神经病
所见黑非白,男,坐而论道，不如起而行之,来惹来惹
谁在寂寞落泪,男,这个人很懒，什么都没有留下，真是不懂你们死宅,星姐今天也很可爱！！！
二次元丶ErEbus,保密,天堂有路我不走，地狱无门我自闯( ⊙ o ⊙ )啊！一入宅门深似海，从此节操是路人( ^_^ )/~~节操,没有直播弹幕，氛围差了点
萌丶狼赫萝,男,京   蜜,星姐，永远滴神！
Mr子浩,男,这不是一个懒惰的人，好歹写了些东西_(:з」∠)_,补录播来啦！！
孤傲的不归人,男,喜欢动漫 游戏也玩的还行 那个$来都来了，给个关注再走呗(づ￣ ³￣)づ$,啊啊啊星姐我爱你
颜冰蝶,男,,没想到我也有当dd的那一天，i了
喀兰贸易董事长一银灰,保密,kono银灰哒！！！,新DD来报道了
宁死不做RBQ,男,这个人懒死了，什么都没有写(｡•ˇ‸ˇ•｡),努力的星姐总会有回报[小A和小B_应援]
苏清秋sy,保密,想触碰记忆中你的笑颜,真的好厉害啊。。。。[tv_点赞]
蒼月之蝶,男,约定好了呦，エリ，一定会再见的，我爱你,这个灯光有种神圣的感觉，这就是爱豆路吗
微星游戏,保密,帅帅帅,噫hihihihi我爱星姐
折木追梦,男,,说真的，星姐算是一众VTuber里最有偶像范的了，无论是歌舞表现还是MC互动，期待星姐未来能绽放出更加夺目的光芒
水狮提督衙门,保密,半個車車人/半个考据党/有点扭曲,神推星姐上武道馆我就死而无憾）
禾末-,保密,这个人懒死了。。。真的要懒死了(≖_≖ ),看完了，死而无憾[热词系列_AWSL]
遥远的守护者,男,偷懒一流模型二流游戏三流,这个大姐姐的野心太大了，yagoo可能还在为丰州演唱会而满足的时候，她的目标却是武道馆啊！
风烛白灵,保密,,星街彗星，天下第一
可爱的辉夜姬-,保密,,这就烤好了？Σ(ﾟдﾟ;)
Lostud,保密,,谁和我一样看星姐的第一个视频是她在说自己不是hololive，不是2434的那个视频[tv_难过]
安达渡嘉,男,！该账号封禁中,快900舰了[热词系列_知识增加]
无人之境1898,保密,东风恶,3k人在看？？
烂梗小鬼真的有妈妈,保密,努力的故事永远不会缺少成功的降临 星姐加油,何时hololive小剧场安排 星姐nv
想想都爽゛,保密,ECHO ACT3!$S ! H ! I ! T !,闪耀如彗星，蓝色的最强偶像[打call]
黄金余韵之夜,保密,,[热词系列_知识增加]看的时候完全没发弹幕，太带劲了根本不想暂停
渡鸦才不是胖头鸟,保密,b站up主（×）$鸽子（√）,因为忘了二月没有30号而错过了直播[蛆音娘_扶额]
猫盒Cat_,保密,兴趣使然UP主，真 · 用爱发电～,字幕组太快了……
吸彗星大法,保密,,昨晚的live只是开始而已，一切都会变得越来越好，我永远喜欢星街彗星[大哭][大哭]
这是一个有故事的风魂,保密,,我要单推星姐力
咸鱼势力秋,保密,,第一次上B站，这就是vtuber吗？爱了爱了[喜欢]
触手座,男,rua$,从今天起我就开始单推她了！
白鸮_,保密,,星姐nb
秋梦忆aki,男,hololive？箱推了,星街彗星！永远滴神！
暮光下の离别,保密,,大航海时代来临！
月无魅,女,杂食坑很多,激光烤肉gachi观星组爱了
八云空,男,我的节操被偷了!!!,感谢一路有你
zx123654,男,我才不懒,星际时代
一条咸鱼君2336,男,比哟~,我昨天领的200多粉丝勋章亲密度是假的么？
万彩黑白,男,再会,ohhhhhhhhhhhhhh！！！！
崩崩崩不用肝相信我,保密,,这次真的很用心，yagoo把时间赌在了正确的人身上呢，各种第一（主要能赚钱）
无所谓的异世界冒险,保密,欢迎回到现实,星河舰队，彩虹之路，yagoo捡到宝了[呲牙]
爱尾Aivy,女,白雪单推人。今天也是没人看的爱尾尾。配音爱好者。交流群：727988251,唱歌太顶了………yagoo的偶像梦…
Eliott_G,女,nmdwsm,马三角厨狂喜，单推了
雪夜菌,保密,咳咳咳~,星姐的手套好出戏啊🤘🤘🤘
白面灬书生,保密,且行且歌。欢迎加入皇叔的交流群皇城，群号码：296955176（附带自改常用ID拜托了）人总要有点梦想比如让一个我关注的up成为我的粉丝努力,真是闪耀呢suisui
蕾璐,女,,继憨憨龙彩虹之路之后又一传说，舰长就没断过，舰长奖励系统直接崩溃，下播时将近800舰长，下播后仍然没断。星姐NB！
魔法魔王少女索菲亚,女,我是索菲亚琳SP撒旦七世，街坊闻名的魔法魔王少女索菲亚就是我哦，另外一个名字是掌管魔法七圣地之魔法魔王少女,加油啊、有点神经病的大姐姐www
每天充满夸能量,保密,单推阿夸   ....其次神乐mea 和马自立,dd哒!
有栖的中华兔子,保密,ご主人様大好きnoja！                               这该怎么推的完啊,好强的3D
超威蓝橘,男,总会有一天与你再次相遇,恭喜星姐！
KanaDero,保密,,只有四个手指的大姐姐加油啊
戴叁hota阿拉阿拉,保密,第三炮塔……好热~~,一晚上到今天涨了两万粉丝。。
花月夜_,男,,来了
皮啾鱼,女,沉迷于画古风的小白。,啊，我好兴奋呀昨天只看了一半，现在可以补完了。[tv_调侃]
单推空妈,保密,我永远喜欢空妈！,恭喜星姐[打call]星姐加油[打call]
寻心启示saber,保密,,不是她是怎么吸引那么多人上舰的
东方与爱生活忠实教徒,男,,多好的孩子啊，多完美的偶像啊，多努力的人儿啊，只要不噫hihihihihi的话[doge]
阿塔吼啊,保密,,能不能姐街爸街妈街出个观看吐槽视频啊[热词系列_奥力给]
单推星姐不做D,保密,,sui酱，今日も可愛いです！！！！！！！！[tv_doge]
夜船渡雪,男,您是天使，我却只是凡人,彗星ちゃん今日も可愛い！
sui酱今天发病了吗,保密,,原来这就是我单推的v吗 太强了[打call][打call]
墨殇丶离歌,保密,疑是梦里千百转，回首已是梦中人,赞美烤肉man！！！
-沂沂-,保密,听我说一句 501大法好 501一生推,来了来了！！
銀髮榨精姬,保密,R9 3950X/X570 AORUS MASTER/G.Skill D4 3200 32G*2/Vega 56/HX850,一樣的開頭live 忽然想到夸哥的掉幀[喜极而泣]
夏咲Neko_KTK,保密,诶嘿嘿,啊啊啊啊啊啊啊啊啊啊啊啊
浮光之影x,保密,前去邂逅未知与相遇吧！,今天也很可爱！
sumlng丶,男,,星姐这次真是太棒了！！！每一首都超好听！！
黄昏-雨-咖啡和你,保密,只是一个平凡的普通人…,昨晚真就舰长免费了，全程想领个瓜子都领不到[doge]
拘礼の苏,保密,,新人问问小姐姐到底是啥身份[笑哭][笑哭][笑哭]
陌语人,男,,[小电视_赞]
RPGDriver,男,OH! SHIT!,yagoo桑把医院抬走了，你们有什么头绪嘛
幻想骑士王,男,最喜欢妮姆芙，小玉，美九了！！！,终于来啦
昵称什么的都被占了,保密,,这开头，我还以为是mmd
酋长我就是不回家,男,我很神秘，什么都没有写,小剧场预订
零风轻语,男,,新的彗星开始闪耀了！！！！！！！！！！
反抗军团代号妖梦,保密,,不说话真可爱[小A和小B_撒花]
春卷兒,男,,闪耀吧，如同流星一般，蓝色的最强打块偶像，hololive Hoshimati Suisei
爱丽特蕾斯,保密,日常过气东方人,要十万了，冲啊
墨理理,女,梦想是有能力一个人活着，没有任何拖累。,完全ido
我永远喜欢holo大家族,男,神必人,支持
夕暮丶迟,保密,,可真就是颗闪耀无比的星之原石呢，yagoo也庆幸当年差一点就痛失原石了吧
BEXT_NL,男,所学尚浅，视频方面希望能有同好共同交流进步，且乐意提供一切基础帮助QQ1811574446.网易云音乐ID同B站.,好起来了[呲牙]
皮卡丘TnT,男,"求可以一起玩耍的小伙伴，steamID：皮卡丘,第一个就是我",她真的很努力
夏娜萌王,男,长草期∠( ᐛ 」∠)＿,星姐太棒啦！[打call]
一般路过星咏者,男,单推人,听了一天，选的这些歌真是太棒了
十仴の埘間,男,并不存在,她DDD了[热词系列_三连][热词系列_可以]
宁追,保密,,我要向世界传播这段爱与希望的影片
我的前喃友,男,早安，午安，晚安！,这歌声  转粉了
双手残废又健忘,保密,     咕咕咕,之后还有佐贺事变！！！爆裂落泪[2233娘_大哭]
死了啦都怪你QAQ,女,在学了在学了，学完五十音第一行了捏＾＾（（,赞美烤肉man！恭喜星姐3d化！
SakamakiRane,男,能推的时候就去推,烤肉man救我狗命[笑哭][支持]
Hyouka゛,保密,月球男人真棒,今天也很可爱！！！！！！
E葦晞,保密,,一如既往的看不清鼻子呢～大姐姐[doge]
安倍水音,女,幻创神,偶像的原（陨）石
